Wall time,Step,Value
1600856441.039831,148,129.1678924560547
1600856453.861126,149,128.25157165527344
1600856467.0416946,150,128.53570556640625
1600856479.0244622,151,131.86741638183594
1600856491.464952,152,128.10134887695312
1600856506.4746187,153,122.86406707763672
1600856521.108992,154,134.96006774902344
1600856535.5024846,155,138.09642028808594
1600856547.5532506,156,129.37869262695312
1600856559.471426,157,129.8764190673828
1600856571.644382,158,134.9894561767578
1600856584.4589245,159,137.17578125
1600856598.6196604,160,135.11062622070312
1600856611.1509793,161,131.4146270751953
1600856624.8234365,162,136.3366241455078
1600856638.3932261,163,129.81552124023438
1600856653.3361292,164,144.3621368408203
1600856668.0606332,165,132.9215850830078
1600856682.50028,166,143.0850372314453
1600856696.8378155,167,139.87274169921875
1600856711.3525426,168,138.34951782226562
1600856726.3064961,169,127.88835144042969
1600856738.9893181,170,137.5191192626953
1600856751.5725284,171,138.01272583007812
1600856764.068934,172,139.40403747558594
1600856776.7839253,173,140.41717529296875
1600856789.1917317,174,140.59515380859375
1600856801.202099,175,133.3600616455078
1600856813.5391376,176,134.25645446777344
1600856826.0842295,177,134.80445861816406
1600856838.3363907,178,145.16566467285156
1600856850.396413,179,140.73126220703125
1600856862.382402,180,144.06039428710938
1600856874.924844,181,145.0030517578125
1600856886.8742905,182,133.95423889160156
1600856899.1894426,183,146.99151611328125
1600856911.3354683,184,147.17938232421875
1600856924.161515,185,142.9539031982422
1600856936.980059,186,134.62608337402344
1600856949.1742895,187,138.9459228515625
1600856961.7356653,188,149.5572967529297
1600856973.8025808,189,143.4686737060547
1600856985.8794572,190,140.57608032226562
1600856998.2967658,191,145.1845245361328
1600857010.713377,192,144.72515869140625
1600857023.2182548,193,140.97279357910156
1600857035.5771513,194,141.1770782470703
1600857049.3514054,195,139.22447204589844
1600857063.9485097,196,133.95448303222656
1600857078.429482,197,140.69296264648438
1600857092.836608,198,143.5203399658203
1600857107.3342524,199,143.4982452392578
1600857121.5328286,200,138.42312622070312
1600857135.8418322,201,142.9166259765625
1600857150.8043697,202,142.10922241210938
1600857165.053428,203,144.1763153076172
1600857179.3737574,204,141.2847900390625
1600857193.5771716,205,142.6580047607422
1600857207.9712014,206,146.70034790039062
1600857222.5053031,207,149.1765594482422
1600857238.363177,208,140.86549377441406
1600857253.01693,209,149.96499633789062
1600857267.9141972,210,143.9832763671875
1600857282.3932304,211,138.06126403808594
1600857296.7954545,212,148.1985626220703
1600857311.2301617,213,147.20909118652344
1600857326.1223571,214,139.97291564941406
1600857340.8957188,215,145.98776245117188
1600857355.3729966,216,142.04844665527344
1600857370.3507905,217,138.51144409179688
1600857390.0140471,218,148.79832458496094
1600857406.2101433,219,145.7190399169922
1600857421.4703865,220,147.3303680419922
1600857436.7332954,221,148.753662109375
1600857452.5124674,222,144.26492309570312
1600857467.5879571,223,150.83802795410156
1600857483.9177678,224,152.4023895263672
1600857499.3059897,225,144.2924041748047
1600857514.5525396,226,145.6095428466797
1600857531.079944,227,144.8193817138672
1600857547.6936536,228,143.2689971923828
1600857565.1076248,229,145.05029296875
1600857587.9596367,230,147.51747131347656
1600857608.8824692,231,143.84500122070312
1600857625.552449,232,137.39144897460938
1600857649.9423027,233,149.1242218017578
1600857672.7836664,234,146.05441284179688
1600857697.9122028,235,145.5035400390625
1600857717.8406382,236,139.1387939453125
1600857737.067411,237,139.20794677734375
1600857758.7785442,238,140.59341430664062
1600857775.6945667,239,142.02749633789062
1600857795.6613371,240,144.83457946777344
1600857813.7631438,241,134.6132049560547
1600857832.9801104,242,139.3052520751953
1600857851.0329437,243,151.0072021484375
1600857870.3641195,244,145.9454345703125
1600857890.9336743,245,147.2089385986328
1600857908.6910853,246,143.80517578125
1600857927.0754306,247,148.29171752929688
1600857959.1275482,248,145.17637634277344
1600857983.046822,249,147.57945251464844
