Wall time,Step,Value
1600872186.5928514,177,184.62100219726562
1600872202.2883115,178,179.2288360595703
1600872216.7233424,179,167.72964477539062
1600872234.3419716,180,173.36410522460938
1600872251.1006064,181,174.82420349121094
1600872266.919564,182,182.92312622070312
1600872282.606163,183,195.9910430908203
1600872298.921693,184,196.4476776123047
1600872326.1371412,185,182.7806854248047
1600872348.194186,186,192.95462036132812
1600872365.5896785,187,171.0432891845703
1600872383.2441797,188,160.0347900390625
1600872400.570869,189,174.0230712890625
1600872418.5239286,190,192.46722412109375
1600872435.4198005,191,167.27377319335938
1600872451.9922857,192,179.64967346191406
1600872468.7652504,193,175.96456909179688
1600872484.8149896,194,183.5610809326172
1600872501.911092,195,203.57241821289062
1600872519.4854019,196,187.00143432617188
1600872538.5898438,197,203.51382446289062
1600872564.798996,198,198.64071655273438
1600872590.4447608,199,189.6093292236328
1600872612.694673,200,189.09359741210938
1600872634.2339146,201,193.88577270507812
1600872655.349972,202,196.3569793701172
1600872685.3466425,203,195.41073608398438
1600872717.4995947,204,205.42398071289062
1600872744.7054956,205,204.08326721191406
1600872771.9634836,206,183.14608764648438
1600872965.4790747,207,201.37783813476562
1600872985.195419,208,202.41207885742188
1600872999.9431767,209,200.05844116210938
1600873014.1887102,210,187.23309326171875
1600873028.3143544,211,206.6007080078125
1600873042.4448688,212,206.43801879882812
1600873058.02437,213,211.44622802734375
1600873072.5505383,214,201.39663696289062
1600873087.442953,215,211.19932556152344
1600873104.7000172,216,214.03652954101562
1600873129.899448,217,209.01890563964844
1600873152.0836086,218,204.5359649658203
1600873168.9203467,219,216.6371307373047
1600873192.2472246,220,226.99192810058594
1600873227.8381999,221,197.68246459960938
1600873268.7217948,222,215.82830810546875
1600873328.561529,223,186.06869506835938
1600873450.0670207,224,213.95091247558594
1600873542.5675187,225,197.9186248779297
1600873630.1118238,226,216.31353759765625
1600873688.7184548,227,210.6423797607422
1600873729.193829,228,206.71453857421875
1600873759.7489188,229,225.39276123046875
1600873790.283475,230,214.33946228027344
1600873815.8034122,231,209.5487518310547
1600873839.8091207,232,209.61033630371094
1600873865.0443716,233,234.94741821289062
1600873900.3785338,234,220.64549255371094
1600873953.775968,235,230.6563720703125
1600873986.7331,236,224.41677856445312
1600874030.503035,237,215.06959533691406
1600874072.0641856,238,211.7570037841797
1600874106.3833206,239,218.83419799804688
1600874139.1366968,240,237.45474243164062
1600874172.9850848,241,225.07192993164062
1600874202.9961514,242,236.83755493164062
1600874245.2668424,243,218.4387664794922
1600874294.217687,244,205.32977294921875
1600874345.055201,245,234.10882568359375
1600874393.468227,246,224.23196411132812
1600874431.5739827,247,230.5961456298828
1600874488.19696,248,230.84205627441406
1600874533.9965947,249,232.77322387695312
